@danieljhannan,1
simple,1
non-eu,1
#worldmentalhealthday,1
lead,15
again,1
pro-brexit,1
#nobelprize,1
can,7
talk,1
exam,1
@conservatives,1
…,20
@gove,1
#marr,2
first,2
2/4,1
generations,1
england,1
delighted,2
backing,9
minister,6
@angelawatkinson,1
pursue,2
points-based,1
full,2
inequality,1
i'm,3
rightly,1
@charlielindlar,1
destroyed,1
candidates,1
meet,1
postcode,1
includes,1
fun,1
win,1
cast,1
,1
ex-offenders,1
true,2
he,11
play,1
recommendation,1
michael,15
thousands,1
do,2
every,3
cooperation,1
misuse,1
telegraph,1
...,2
brown's,1
issue,2
#expertshttps,1
@huffp,1
/,5
human,1
alumnus,1
@edballs,3
https://t.co/wqoh4fx5jtrt,1
articulation,1
wage,1
has,8
usual,3
schools,2
@liztruss,1
be,13
#gove4pm,1
people,3
https://t.co/om8eg08xwh,1
insult,1
terrorized,1
kyrgyz,1
background,1
trade,3
great,10
valued,1
bids,1
devil,1
https://t.co/viklbdqjzfrt,1
@arthurbrooks,2
social,2
‘,1
funny,1
resident,1
@darrengrimes_,1
argues,1
principles,1
help,3
victory,1
powerful,2
haldane,1
reformers,1
clarion,1
him,1
#,1
#murnaghanrt,1
jack,1
dom,1
international,1
@gove2016,33
critical,2
education,1
first-class,1
@mrs_katjones,1
@davidgauke,1
yearsrt,1
seat,1
bbc,1
spoke,1
contest,2
#peston,1
@jackloprestimp,1
https://t.co/nzsoyzq8cfthank,1
piece,3
ballot,1
renegotiate,1
awarded,1
in,33
rights,1
mgthanks,1
dispossessed,1
predecessors,1
wealth,1
wages,2
https://t.co/ffo8y6fksii,1
campaigner,1
believed,1
show,2
going,1
https://t.co/tmmkx7y…rt,1
financial,1
school,2
below,2
guided,1
implement,1
no,4
based,1
@northtorypolicy,1
setting,1
running,1
https://t.co/ftwibm6krr,1
robin,1
victorian,1
movement,1
growth,1
sure,1
must,4
not,6
indi,1
tells,1
who,4
thouless,1
#brexit,1
changes,1
sport,1
duncan,1
agree,1
https://t.co/itrcaqi83z,1
persuasivert,1
michael's,1
@bbcanyquestions,1
prime,5
countries,1
deals,2
@politicshome,1
fisheries,1
nhs,1
https://t.co/dsabzsmjlsrt,1
well,3
retain,1
#toryleadership,1
non-existent,1
schooling,1
al,1
just,1
strategy,1
explaining,1
negotiate,1
colleague,1
control,1
could,1
https://t.co/41djgrl0m7@nickbolesmp,1
politics,4
cross,1
#yemen,1
vital,1
support,13
brexit,2
been,2
£,1
least,1
lord,2
@clarefoges,1
what,3
and,43
role,2
fundamentally,1
as,11
remember,1
fruits,1
#gove2016the,1
with,17
politician,1
reforming,2
fellow,1
economy,2
watch,1
profession,1
is,21
give,1
to,71
go,1
use,1
more,8
child,1
decided,1
i've,4
1st,2
wanted,1
@mgesimmonds,1
attack,1
day,1
your,5
@borisjohnson,1
heffer,1
country,15
#wmhd,1
make,4
lincoln,1
build,2
https://t.co/3ajr3xfwuf,1
residence,1
union,2
good,8
urgent,1
https://t.co/twib…in,1
boards,1
https://t.co/q6kojq0zp5we,1
voting,1
about,5
off,1
government,3
london,1
rewarded,1
https://t.co/hdrltvcpb1,1
need,13
better,1
husband,1
#women2winmrs,1
present,1
https://t.co/gpetwr66qj,1
written,2
members,1
vote,2
before,1
renewed,1
society,1
experience,5
skilled,1
#twibbon,2
https://t.co/rb6rkkgizr,1
https://t.co/s7r4jtiu6art,1
negotiations,1
dictate,1
conviction,2
brave,1
secure,1
nationals,1
https://t.co/5pdywhq7pj,1
tonight,1
#gove2016delighted,1
https://t.co/fmsfbxv5eamy,1
have,11
https://t.co/rxfiejloup,1
relationship,2
mgthank,1
personal,1
numbersrt,1
mirza,2
another,1
axed,1
nicky,1
rees-mogg,1
investigat,1
@justinegreening,1
free,2
their,3
promoted,1
serve,1
https://t.co/cs1…join,1
warrior,1
voted,5
newcastle-under-lyme,1
strictly,1
@andreajenkyns,1
https://t.co/olksjs7zqmrt,1
@neill_bob,3
british,1
way,1
https://t.co/l1oifd5spa,1
25,1
privilege,1
deal,1
will,10
supporting,5
a,35
subject,1
lucid,1
us,3
https://t.co/xoh5etu8q5rt,1
nedum,1
kosterlitz,2
prison,1
never,1
conservatism,1
begin,1
minister's,1
its,1
it's,2
promote,1
sal,1
quality,1
morgan's,1
am,11
’,12
create,1
campaigned,1
letters,1
also,2
david,1
how,2
the,84
got,1
compassionate,1
let's,3
2016rt,1
very,4
known,2
pm,6
https:/…rt,2
moving,1
jubeir,1
nothing,1
earlier,1
joining,1
#puregeniustheresa,1
six,1
next,4
davis,1
andrew,3
https://t.co/z0bor…pleased,1
thatcher,1
days,1
@mrjohnnicolson,2
we,13
fair,2
@mike_fabricant,2
outstanding,1
ahead,1
say,1
@time,1
leaping,1
t.co/3vgkbqjcpz,1
#go,1
hold,1
by,10
https://t.co/hrjqia…eu,1
believe,2
quite,1
doesn,1
all,6
@nickgibbmp,6
complex,1
.,75
courage,2
best,9
last,2
excellent,3
progress,1
capitalism,2
@andrealeadsom,1
morning,1
our,7
name,1
http,1
visits,1
hamilton,2
lawson,1
https://t.co/jp5d9f1l0jrt,1
https://t.…rt,1
endorsement,2
via,3
bonus,1
believer,1
launch,2
concerns,1
argued,2
#cpc16michael,1
mental,2
employ,1
would,5
3,2
@conorburns_mp,2
rowies,1
weekend,1
end,1
most,1
simon,1
@adamafriyie,1
over,2
he's,2
today's,1
times,2
paul,2
#cpc16,1
tomorrow,1
because,1
yrs,1
belief,1
raab,2
candidacy,1
thursday,1
here,7
vision,12
physicists,1
out,7
@trussliz,1
this,12
doing,1
https://t.co/ab8dnwdhoyeu,1
may's,1
missed,1
gove,17
1,1
#safepairofhandslooking,1
honestrt,1
manifesto,1
they,2
https://t.co/rzgnqzvidvrt,1
immediately,1
case,2
european,2
mps,2
@beleaveuk,1
providing,1
spectator,2
rich,1
htt,1
#goveforpm,2
round,1
#sportminds,1
pointing,1
week,1
reforms,2
column,1
years,1
mgthe,1
per,1
https://t.co/pv9aplekabrt,1
@robertgordons,1
celebrateit's,1
diversity,1
home,1
then,1
tory,2
|,2
article,7
dignity,1
call,3
opportunity,1
yesterday,1
required,1
them,6
fencing,1
2020,1
bold,3
optimistic,1
had,1
put,3
thru,1
#michaelgove,1
many,1
lenzie,1
rt,14
tune,1
on,18
future,4
teddy,2
(,1
friend,1
commerce,1
man,5
once,1
even,1
undermined,1
@cllrjoeporter,2
shortly,1
kingdom,1
leadership,7
https://t.co/56ppeuwr7k,2
